Unnamed: 0,SEM 1 SGPA,SEM 1 KT,SEM 2 SGPA,SEM 2 KT,SEM 3 SGPA,SEM 3 KT,SEM 4 SGPA,SEM 4 KT,Attandance,label
3166,7.75,0,7.78,0,7.68,0,8.93,0,2,1
3167,3.9,1,3.7,2,4.4,2,4.5,3,5,0
3168,7.2,1,8.43,1,8.88,1,6.3,0,2,1
3169,8.78,0,8.64,0,7.93,0,8.96,0,2,1
3170,7.2,0,7.1,0,6.54,0,7.84,0,2,1
3171,4.4,3,4.2,2,3.6,1,3.1,2,5,0
3172,7.74,0,7.5,1,7.73,0,7.8,0,2,1
3173,3.9,1,3.4,1,3.8,2,4.6,1,5,0
3174,7.7,0,7.63,0,9.85,0,8.8,0,2,1
3175,7.4,2,5.8,2,5.9,1,5.2,0,4,1
3176,4.0,2,4.5,2,4.6,1,4.8,1,4,0
3177,5.8,1,5.5,2,6.0,1,6.1,0,2,1
3178,3.9,3,3.5,1,3.7,2,3.3,1,5,0
3179,4.25,1,4.8,3,4.65,2,4.85,0,5,0
3180,9.05,0,6.3,0,7.41,0,7.6,0,2,1
3181,4.97,1,4.87,2,4.15,1,4.0,1,5,0
3182,6.3,0,6.2,0,6.8,0,6.7,0,2,1
3183,8.19,0,8.5,0,8.26,0,8.3,0,2,1
3184,7.9,0,7.8,0,6.62,0,6.8,0,2,1
3185,9.05,0,9.0,0,9.1,0,9.2,0,3,1
3186,9.52,0,9.24,0,10.0,0,9.8,0,1,1
3187,5.5,0,6.0,0,6.1,0,6.2,0,5,1
3188,3.8,1,3.9,2,4.6,1,3.9,2,5,0
3189,3.7,1,3.8,2,4.2,2,4.1,1,5,0
3190,4.2,2,4.6,2,4.1,1,3.4,2,5,0
3191,6.67,0,7.19,0,6.54,0,6.5,0,3,1
3192,3.9,3,3.4,2,4.1,2,4.3,1,5,0
3193,7.89,1,8.35,2,6.3,1,5.9,0,1,1
3194,4.0,3,3.9,2,3.4,1,3.8,0,5,0
3195,9.0,0,7.02,0,7.41,0,8.1,0,2,1
3196,4.2,1,3.4,2,3.8,3,3.5,2,5,0
3197,9.21,0,9.13,0,5.9,0,8.9,0,1,1
3198,5.8,0,6.0,0,6.2,0,6.1,0,3,1
3199,7.2,0,7.1,0,6.43,0,7.3,0,5,1
3200,6.98,0,7.2,0,7.4,0,7.6,0,3,1
3201,4.2,1,3.4,2,3.8,3,3.5,2,5,0
3202,7.9,0,7.8,0,6.62,0,6.8,0,2,1
3203,4.2,1,4.1,2,3.6,1,3.4,1,5,0
3204,7.4,2,5.8,2,5.9,1,5.2,0,4,1
3205,6.19,0,6.2,1,6.15,1,7.0,0,4,1
3206,4.16,2,3.8,2,3.7,1,4.5,1,5,0
3207,3.6,1,3.7,1,4.6,2,4.2,1,5,0
3208,8.43,0,6.3,0,5.5,0,8.1,0,2,1
3209,5.8,0,6.15,0,6.09,0,6.0,0,3,1
3210,8.57,0,8.22,0,8.08,0,8.8,0,1,1
3211,7.56,0,8.41,0,9.46,0,9.3,0,1,1
3212,4.1,1,3.5,1,3.6,2,3.7,2,5,0
3213,6.15,0,6.09,0,6.0,0,7.1,0,2,1
3214,6.2,1,6.3,2,5.9,1,5.8,0,4,1
3215,3.8,2,3.6,1,3.4,3,3.7,2,5,0
3216,3.6,2,3.8,2,3.7,2,4.1,3,5,0
3217,9.08,0,9.62,0,9.48,0,9.4,0,1,1
3218,7.65,0,6.76,0,6.62,0,6.9,0,4,1
3219,4.3,1,3.6,1,3.3,2,4.1,2,5,0
3220,8.0,0,8.56,0,7.22,0,7.6,0,1,1
3221,5.67,0,5.8,1,5.17,0,5.6,0,1,1
3222,5.8,1,5.2,1,5.3,0,5.9,0,1,1
3223,3.9,2,3.4,1,4.2,2,4.1,1,5,0
3224,9.21,0,9.38,0,9.43,0,9.1,0,2,1
3225,7.56,0,8.41,0,9.46,0,9.5,0,1,1
3226,6.67,0,6.69,0,6.86,0,7.67,0,3,1
3227,7.44,0,7.41,0,8.32,0,8.29,0,2,1
3228,7.56,0,8.41,0,9.46,0,9.5,0,1,1
3229,8.0,0,7.85,0,8.54,0,8.1,0,2,1
3230,4.2,1,3.4,2,3.8,3,3.5,2,5,0
3231,3.9,1,3.7,2,4.4,2,4.5,3,5,0
3232,3.25,2,3.7,2,4.2,1,4.13,1,5,0
3233,7.56,0,8.41,0,9.46,0,9.5,0,1,1
3234,3.8,1,3.9,2,4.6,1,3.9,2,5,0
3235,3.7,1,4.9,2,4.2,2,4.7,2,3,0
3236,4.4,1,4.9,1,4.2,4,3.7,0,5,0
3237,8.54,0,7.31,0,6.54,0,8.04,0,3,1
3238,5.1,2,5.2,0,5.6,1,5.4,0,3,1
3239,7.22,0,7.04,0,7.5,0,7.0,0,2,1
3240,7.1,0,6.85,0,7.2,1,7.3,0,3,1
3241,3.7,1,4.9,2,3.7,1,3.5,1,3,0
3242,5.65,0,5.7,2,5.9,2,5.8,0,3,1
3243,4.2,3,3.8,2,3.4,1,3.7,0,5,0
3244,3.7,1,3.8,2,4.2,2,4.1,1,5,0
3245,7.1,0,6.85,0,7.2,1,7.3,0,3,1
3246,3.6,1,3.8,2,3.4,2,3.3,1,3,0
3247,4.64,1,4.21,1,4.31,1,4.19,1,5,0
3248,7.3,0,7.2,1,6.77,0,6.9,0,2,1
3249,3.6,1,3.7,1,4.1,1,3.4,3,5,0
3250,6.67,0,6.81,0,8.08,0,8.1,0,1,1
3251,9.42,0,9.34,0,8.02,0,7.84,0,3,1
3252,3.8,3,4.8,3,3.2,2,4.9,1,5,0
3253,6.67,0,6.81,0,8.08,0,8.1,0,1,1
3254,6.89,0,6.8,2,6.2,2,6.9,0,2,1
3255,6.67,1,8.41,2,8.0,1,6.2,0,2,1
3256,5.75,0,6.54,0,5.9,0,5.98,0,1,1
3257,3.2,1,3.9,1,3.8,2,3.5,1,5,0
3258,5.9,0,5.6,0,5.8,1,6.1,0,5,1
3259,8.43,0,6.3,0,5.5,0,8.1,0,2,1
3260,4.33,1,4.82,2,4.67,2,4.9,1,3,0
3261,4.66,4,4.68,1,4.28,1,4.27,0,5,0
3262,4.78,2,4.65,2,4.61,1,4.21,1,4,0
3263,6.91,1,6.6,2,5.82,1,6.1,0,4,1
3264,4.8,0,7.85,0,7.43,0,7.5,0,2,1
3265,6.69,0,6.8,1,6.42,0,6.5,0,2,1
3266,3.5,2,3.5,2,3.8,1,4.1,2,5,0
3267,4.32,1,4.89,1,4.98,1,4.25,2,5,0
3268,7.07,0,7.81,0,7.11,0,7.32,0,2,1
3269,4.34,1,4.98,2,4.19,1,4.28,2,5,0
3270,3.25,2,3.7,2,4.2,1,4.13,1,5,0
3271,8.14,0,7.0,0,7.6,0,8.2,0,1,1
3272,3.6,2,3.9,1,4.2,1,4.8,1,5,0
3273,7.22,0,7.04,0,7.5,0,7.0,0,2,1
3274,7.74,0,7.5,1,7.73,0,7.8,0,2,1
3275,3.7,1,4.9,2,4.2,2,4.7,2,3,0
3276,5.8,0,5.9,0,5.92,0,6.0,0,2,1
3277,7.87,0,7.15,0,7.42,0,7.5,0,2,1
3278,7.1,0,7.2,0,6.88,0,6.9,0,3,1
3279,3.6,1,3.95,2,4.25,1,3.94,2,5,0
3280,3.6,1,3.5,1,4.2,2,4.1,2,5,0
3281,3.4,2,4.2,1,4.7,3,4.2,2,5,0
3282,4.64,1,4.21,1,4.31,1,4.19,1,5,0
3283,7.68,0,7.02,0,7.02,0,7.0,0,4,1
3284,8.2,0,6.2,0,6.8,0,7.2,0,3,1
3285,4.2,2,3.2,2,3.5,2,3.8,0,5,0
3286,3.6,2,3.9,1,4.2,1,4.8,1,5,0
3287,7.2,0,7.1,0,6.54,0,7.84,0,2,1
3288,7.0,0,7.0,0,7.0,0,7.0,0,3,1
3289,5.9,0,5.6,0,5.8,1,6.1,0,5,1
3290,7.2,0,7.3,0,7.16,0,7.1,0,3,1
3291,3.25,2,3.7,2,4.2,1,4.13,1,5,0
3292,8.0,0,7.85,0,8.54,0,8.1,0,2,1
3293,9.21,0,9.38,0,9.43,0,9.1,0,2,1
3294,8.2,0,6.2,0,6.8,0,7.2,0,3,1
3295,9.52,0,9.24,0,10.0,0,9.8,0,1,1
3296,3.9,1,3.4,1,3.8,2,4.6,1,5,0
3297,4.34,1,4.98,2,4.19,1,4.28,2,5,0
3298,6.1,0,6.09,0,6.0,0,6.1,0,3,1
3299,4.2,2,4.6,2,4.1,1,3.4,2,5,0
3300,3.7,1,4.2,1,3.8,4,4.6,0,5,0
3301,4.89,2,4.72,2,4.61,2,4.58,0,5,0
3302,9.0,0,7.02,0,7.41,0,8.1,0,2,1
3303,5.56,0,8.41,0,6.04,0,6.2,0,3,1
3304,6.2,1,6.3,2,5.9,1,5.8,0,4,1
3305,6.67,0,6.81,0,8.08,0,8.1,0,1,1
3306,4.3,1,4.6,1,3.4,1,3.8,2,5,0
3307,5.9,0,5.6,0,5.8,1,6.1,0,5,1
3308,4.1,3,3.2,1,3.6,2,3.4,2,5,0
3309,7.44,0,7.41,0,8.32,0,8.29,0,2,1
3310,7.5,0,7.2,0,6.27,0,7.1,0,2,1
3311,7.2,0,7.1,0,6.54,0,7.84,0,2,1
3312,3.7,1,3.8,2,4.2,2,4.1,1,5,0
3313,6.69,0,6.8,1,6.42,0,6.5,0,2,1
3314,4.87,2,4.54,3,4.56,1,4.32,0,3,0
3315,4.0,1,4.2,1,4.3,2,3.7,2,4,0
3316,4.87,2,4.54,3,4.56,1,4.32,0,3,0
3317,4.27,1,4.19,1,4.17,1,4.27,3,5,0
3318,5.8,0,5.9,0,5.92,0,6.0,0,2,1
3319,7.41,0,8.0,0,8.54,0,8.1,0,1,1
3320,4.2,2,3.8,1,4.7,2,3.8,1,5,0
3321,9.0,0,9.0,0,8.0,0,8.5,0,3,1
3322,3.25,2,3.7,2,4.2,1,4.13,1,5,0
3323,6.51,0,7.42,0,6.73,0,7.0,0,3,1
3324,6.6,2,6.1,2,5.9,1,6.2,0,2,1
3325,4.5,1,3.9,3,3.5,1,4.1,2,5,0
3326,9.16,0,8.56,0,7.22,0,7.0,0,1,1
3327,7.2,0,7.1,0,6.11,0,6.67,0,4,1
3328,8.67,0,8.12,0,7.98,0,9.18,0,3,1
3329,4.87,2,4.54,3,4.56,1,4.32,0,3,0
3330,4.2,3,3.8,2,3.4,1,3.7,0,5,0
3331,3.8,2,4.1,1,3.72,1,4.2,2,3,0
3332,3.5,2,4.1,1,3.9,1,3.7,2,5,0
3333,4.64,1,4.21,1,4.31,1,4.19,1,5,0
3334,4.87,2,4.54,3,4.56,1,4.32,0,3,0
3335,4.2,1,3.4,2,3.8,3,3.5,2,5,0
3336,5.5,0,5.73,0,7.5,0,5.6,0,4,1
3337,6.2,1,6.2,1,6.3,2,5.6,0,2,1
3338,6.12,0,7.82,0,6.58,0,7.1,0,3,1
3339,7.3,0,7.2,1,6.77,0,6.9,0,2,1
3340,4.2,1,4.2,2,3.5,2,4.4,1,5,0
3341,8.3,0,8.96,0,8.0,0,7.6,0,1,1
3342,3.6,2,3.9,1,4.2,1,4.8,1,5,0
3343,7.1,0,7.2,0,6.88,0,6.9,0,3,1
3344,3.9,3,3.5,1,3.7,2,3.3,1,5,0
3345,3.2,1,3.8,2,4.6,3,3.6,2,3,0
3346,9.16,1,8.35,0,8.27,2,7.2,0,2,1
3347,7.65,0,6.76,0,6.62,0,6.9,0,4,1
3348,3.5,2,4.1,1,3.9,1,3.7,2,5,0
3349,3.6,3,4.5,3,3.7,0,4.2,0,3,0
3350,3.9,3,3.4,2,4.1,2,4.3,1,5,0
3351,4.2,3,3.8,2,3.4,1,3.7,0,5,0
3352,9.21,0,9.38,0,9.43,0,9.1,0,2,1
3353,4.1,2,4.6,3,4.2,1,4.8,3,5,0
3354,4.9,2,4.8,2,4.2,1,4.6,1,5,0
3355,4.1,2,4.1,2,4.1,1,3.4,2,5,0
3356,7.4,2,5.8,2,5.9,1,5.2,0,4,1
3357,7.44,0,7.41,0,8.32,0,8.29,0,2,1
3358,4.69,2,4.25,2,4.65,1,4.48,1,3,0
3359,8.15,0,7.8,0,8.18,0,9.0,0,3,1
3360,4.0,3,3.9,2,3.4,1,3.8,0,5,0
3361,3.7,1,3.9,1,4.8,1,3.7,3,5,0
3362,8.2,0,5.73,2,6.3,2,6.2,0,2,1
3363,4.5,2,3.9,2,4.6,1,3.6,1,5,0
3364,4.2,1,4.1,2,3.6,1,3.4,1,5,0
3365,4.27,1,4.19,1,4.17,1,4.27,3,5,0
3366,5.8,1,5.5,2,6.0,1,6.1,0,2,1
3367,3.6,2,3.9,1,4.2,1,4.8,1,5,0
3368,6.69,0,6.8,1,6.42,0,6.5,0,2,1
3369,6.2,0,6.3,0,6.0,0,5.6,0,4,1
3370,7.07,0,7.81,0,7.11,0,7.32,0,2,1
3371,9.21,0,10.0,0,9.35,0,9.0,0,2,1
3372,3.9,2,3.4,2,4.2,2,3.7,0,4,0
3373,5.9,2,5.8,2,5.6,1,5.9,0,2,1
3374,4.0,1,4.2,1,4.3,2,3.7,2,4,0
3375,8.2,0,6.2,0,6.8,0,7.2,0,3,1
3376,3.9,1,3.4,1,3.8,2,4.6,1,5,0
3377,3.6,1,3.95,2,4.25,1,3.94,2,5,0
3378,5.1,2,5.2,0,5.6,1,5.4,0,3,1
3379,4.7,2,3.2,2,3.8,2,4.9,0,5,0
3380,4.97,2,4.95,1,4.87,1,4.85,2,5,0
3381,3.6,1,3.8,2,3.4,2,3.3,1,3,0
3382,3.4,2,3.5,2,3.6,1,3.9,1,5,0
3383,5.6,1,5.8,1,5.7,2,6.2,0,1,1
3384,8.0,0,8.56,0,7.22,0,7.6,0,1,1
3385,5.93,0,5.2,0,5.4,0,6.8,0,4,1
3386,3.8,1,4.2,2,4.6,2,3.5,2,3,0
3387,3.9,2,3.4,2,4.2,2,3.7,0,4,0
3388,4.79,1,4.59,1,4.67,2,4.12,2,5,0
3389,5.93,0,5.2,0,5.4,0,6.8,0,4,1
3390,7.89,1,8.35,2,6.3,1,5.9,0,1,1
3391,8.71,0,6.8,0,8.0,0,8.0,0,3,1
3392,5.9,1,5.7,1,5.6,1,5.8,0,5,1
3393,4.2,2,4.3,3,4.7,1,3.1,3,5,0
3394,8.67,0,8.12,0,7.98,0,9.18,0,3,1
3395,5.8,0,6.15,0,6.09,0,6.0,0,3,1
3396,9.48,0,9.69,0,8.89,0,8.9,0,1,1
3397,4.78,1,4.67,2,4.15,2,4.28,1,5,0
3398,9.21,0,10.0,0,9.35,0,9.0,0,2,1
3399,6.53,0,6.81,0,7.14,0,7.86,0,3,1
3400,7.89,0,7.37,0,7.65,0,7.6,0,1,1
3401,4.2,1,4.1,2,3.6,1,3.4,1,5,0
3402,7.07,0,7.81,0,7.11,0,7.32,0,2,1
3403,3.6,1,3.7,1,4.6,2,4.2,1,5,0
3404,5.5,0,5.73,0,7.5,0,5.6,0,4,1
3405,6.67,1,8.41,2,8.0,1,6.2,0,2,1
3406,6.51,0,7.42,0,6.73,0,7.0,0,3,1
3407,6.2,0,6.23,0,5.9,0,5.7,0,1,1
3408,4.5,2,4.2,3,4.3,1,3.6,2,5,0
3409,9.12,0,9.4,0,8.7,0,8.6,0,4,1
3410,6.67,1,8.41,2,8.0,1,6.2,0,2,1
3411,5.9,1,5.7,1,5.6,1,5.8,0,5,1
3412,4.1,3,3.2,1,3.6,2,3.4,2,5,0
3413,8.19,0,8.5,0,8.26,0,8.3,0,2,1
3414,4.5,1,3.9,3,3.5,1,4.1,2,5,0
3415,4.9,2,4.8,2,4.2,1,4.6,1,5,0
3416,4.8,1,4.6,1,3.4,2,4.9,2,5,0
3417,3.9,2,3.4,1,4.2,2,4.1,1,5,0
3418,8.43,0,6.3,0,5.5,0,8.1,0,2,1
3419,8.3,0,8.74,0,7.25,0,9.0,0,1,1
3420,6.3,2,6.2,1,6.7,1,6.2,0,5,1
3421,6.2,0,6.23,0,5.9,0,5.7,0,1,1
3422,8.43,1,6.2,2,6.8,1,6.5,0,2,1
3423,7.56,0,8.41,0,9.46,0,9.5,0,1,1
3424,9.52,0,9.24,0,10.0,0,9.8,0,1,1
3425,3.8,2,4.6,1,4.6,1,3.4,1,5,0
3426,6.0,1,6.15,0,6.2,2,5.9,0,4,1
3427,4.1,1,4.3,1,3.9,1,3.75,1,5,0
3428,3.2,1,3.8,2,4.6,3,3.6,2,3,0
3429,8.15,0,7.8,0,8.18,0,9.0,0,3,1
3430,3.6,1,3.5,1,3.7,2,4.1,1,5,0
3431,6.91,1,6.6,2,5.82,1,6.1,0,4,1
3432,7.89,1,8.35,2,6.3,1,5.9,0,1,1
3433,3.6,1,3.7,1,4.1,1,3.4,3,5,0
3434,7.56,0,8.41,0,9.46,0,9.3,0,1,1
3435,3.6,3,4.5,3,3.7,0,4.2,0,3,0
3436,7.79,0,8.77,0,7.91,0,8.0,0,3,1
3437,7.2,0,7.1,0,6.54,0,7.84,0,2,1
3438,9.16,0,8.56,0,7.22,0,7.0,0,1,1
3439,6.67,0,6.69,0,6.86,0,7.67,0,3,1
3440,3.9,3,3.5,1,3.7,2,3.3,1,5,0
3441,7.87,0,7.15,0,7.42,0,7.5,0,2,1
3442,5.7,2,5.85,1,5.6,2,6.0,0,3,1
3443,5.14,0,5.2,2,5.6,1,5.9,0,3,1
3444,6.67,0,6.69,0,6.86,0,7.67,0,3,1
3445,7.2,1,8.43,1,8.88,1,6.3,0,2,1
3446,6.6,0,8.1,0,7.5,0,6.8,0,5,1
3447,6.5,0,6.3,0,6.7,0,6.8,0,4,1
3448,6.67,1,8.41,2,8.0,1,6.2,0,2,1
3449,6.19,0,6.2,1,6.15,1,7.0,0,4,1
3450,7.5,0,7.2,0,6.27,0,7.1,0,2,1
3451,6.89,0,7.6,0,7.9,0,7.8,0,1,1
3452,6.5,0,6.3,0,6.7,0,6.8,0,4,1
3453,8.2,0,6.2,0,6.8,0,7.2,0,3,1
3454,3.8,1,4.1,2,3.6,2,4.2,1,5,0
3455,6.5,0,6.3,0,6.7,0,6.8,0,4,1
3456,6.67,1,8.41,2,8.0,1,6.2,0,2,1
3457,4.27,1,4.19,1,4.17,1,4.27,3,5,0
3458,3.4,2,4.2,1,4.7,3,4.2,2,5,0
3459,6.0,1,6.15,0,6.2,2,5.9,0,4,1
3460,4.78,2,4.65,2,4.61,1,4.21,1,4,0
3461,4.2,3,3.8,2,3.4,1,3.7,0,5,0
3462,6.1,0,6.2,0,6.35,0,6.5,0,4,1
3463,6.89,0,7.6,0,7.9,0,7.8,0,1,1
3464,3.7,1,4.9,2,3.7,1,3.5,1,3,0
3465,4.78,2,4.65,2,4.61,1,4.21,1,4,0
3466,7.6,0,8.4,0,7.78,0,7.9,0,1,1
3467,4.1,1,3.5,1,3.6,2,3.7,2,5,0
3468,5.14,0,5.2,2,5.6,1,5.9,0,3,1
3469,8.15,0,7.8,0,8.18,0,9.0,0,3,1
3470,3.6,1,3.7,1,4.1,1,3.4,3,5,0
3471,4.2,1,4.6,1,3.8,1,3.1,1,4,0
3472,9.12,0,9.4,0,8.7,0,8.6,0,4,1
3473,8.78,0,8.64,0,7.93,0,8.96,0,2,1
3474,7.74,0,7.5,1,7.73,0,7.8,0,2,1
3475,6.3,0,6.5,0,5.5,0,5.9,0,4,1
3476,8.67,0,8.12,0,7.98,0,9.18,0,3,1
3477,6.67,0,5.8,2,6.2,0,6.3,0,5,1
3478,4.2,1,3.9,1,3.5,2,3.6,2,5,0
3479,6.69,0,6.8,1,6.42,0,6.5,0,2,1
3480,5.9,2,5.8,2,5.6,1,5.9,0,2,1
3481,5.75,0,6.54,0,5.9,0,5.98,0,1,1
3482,3.7,1,3.4,1,3.9,1,3.2,1,5,0
3483,6.12,0,7.82,0,6.58,0,7.1,0,3,1
3484,3.6,2,3.9,1,4.2,1,4.8,1,5,0
3485,6.89,0,6.8,2,6.2,2,6.9,0,2,1
3486,4.7,2,3.2,2,3.8,2,4.9,0,5,0
3487,7.0,0,7.0,0,7.0,0,7.0,0,3,1
3488,3.6,1,3.8,2,3.4,2,3.3,1,3,0
3489,3.6,1,3.95,2,4.25,1,3.94,2,5,0
3490,3.5,1,4.2,1,4.9,1,4.7,1,5,0
3491,3.6,3,4.5,3,3.7,0,4.2,0,3,0
3492,9.16,0,8.56,0,7.22,0,7.0,0,1,1
3493,7.87,0,7.15,0,7.42,0,7.5,0,2,1
3494,5.6,0,6.08,0,4.89,0,5.41,0,3,1
3495,4.64,1,4.44,2,4.72,2,4.35,1,5,0
3496,3.7,1,3.9,1,4.8,1,3.7,3,5,0
3497,6.98,0,7.2,0,7.4,0,7.6,0,3,1
3498,6.53,0,6.81,0,7.14,0,7.86,0,3,1
3499,6.67,0,7.19,0,6.54,0,6.5,0,3,1
3500,3.8,1,3.9,2,4.6,1,3.9,2,5,0
3501,3.6,2,3.8,2,3.7,2,4.1,3,5,0
3502,8.15,0,8.3,0,9.07,0,8.93,0,3,1
3503,6.3,0,6.2,0,6.8,0,6.7,0,2,1
3504,9.58,0,9.46,0,8.2,0,7.1,0,1,1
3505,3.7,1,4.2,1,3.8,4,4.6,0,5,0
3506,3.8,3,4.8,3,3.2,2,4.9,1,5,0
3507,3.9,1,3.4,1,3.8,2,4.6,1,5,0
3508,5.6,0,6.08,0,4.89,0,5.41,0,3,1
3509,3.6,1,3.7,1,4.6,2,4.2,1,5,0
3510,4.2,1,3.4,2,3.8,3,3.5,2,5,0
3511,6.69,0,6.8,1,6.42,0,6.5,0,2,1
3512,5.65,0,5.7,2,5.9,2,5.8,0,3,1
3513,4.0,1,4.2,1,4.3,2,3.7,2,4,0
3514,4.2,3,3.8,2,3.4,1,3.7,0,5,0
3515,4.3,1,4.6,1,3.4,1,3.8,2,5,0
3516,6.53,0,6.81,0,7.14,0,7.86,0,3,1
3517,4.64,1,4.44,2,4.72,2,4.35,1,5,0
3518,8.43,1,6.2,2,6.8,1,6.5,0,2,1
3519,3.25,2,3.7,2,4.2,1,4.13,1,5,0
3520,8.3,0,8.96,0,8.0,0,7.6,0,1,1
3521,4.2,1,3.9,1,3.5,2,3.6,2,5,0
3522,4.33,1,4.82,2,4.67,2,4.9,1,3,0
3523,7.1,0,7.2,0,6.88,0,6.9,0,3,1
3524,7.89,1,8.35,2,6.3,1,5.9,0,1,1
3525,4.1,3,3.2,1,3.6,2,3.4,2,5,0
3526,3.9,1,3.4,1,3.8,2,4.6,1,5,0
3527,4.16,2,3.8,2,3.7,1,4.5,1,5,0
3528,3.6,3,4.5,3,3.7,0,4.2,0,3,0
3529,6.1,0,6.09,0,6.0,0,6.1,0,3,1
3530,4.1,1,3.5,1,3.6,2,3.7,2,5,0
3531,5.8,0,6.0,0,6.2,0,6.1,0,3,1
3532,6.0,0,5.0,0,7.0,0,6.5,0,4,1
3533,8.57,0,8.22,0,8.08,0,8.8,0,1,1
3534,4.0,3,3.9,2,3.4,1,3.8,0,5,0
3535,3.6,2,3.9,1,4.2,1,4.8,1,5,0
3536,3.6,1,3.7,1,4.1,1,3.4,3,5,0
3537,4.2,1,4.1,1,4.5,4,4.8,0,4,0
3538,7.11,0,7.44,0,6.08,0,7.1,0,4,1
3539,9.42,0,9.34,0,8.02,0,7.84,0,3,1
3540,6.91,0,9.04,0,7.8,0,7.39,0,3,1
3541,5.8,0,6.0,0,6.2,0,6.1,0,3,1
3542,5.5,2,5.2,2,5.85,0,5.9,0,3,1
3543,7.68,0,7.02,0,7.02,0,7.0,0,4,1
3544,4.7,1,4.73,1,4.32,2,4.55,2,5,0
3545,6.0,1,5.9,2,5.8,1,5.9,0,2,1
3546,7.1,0,6.85,0,7.2,1,7.3,0,3,1
3547,3.7,2,4.2,1,3.9,1,4.2,2,5,0
3548,3.2,1,3.9,1,3.8,2,3.5,1,5,0
3549,3.8,1,3.4,1,4.1,2,4.3,1,5,0
3550,7.07,0,7.81,0,7.11,0,7.32,0,2,1
3551,7.79,0,8.5,0,8.04,0,8.4,0,3,1
3552,3.6,1,3.8,2,3.4,2,3.3,1,3,0
3553,5.9,2,5.8,2,5.6,1,5.9,0,2,1
3554,3.25,2,3.7,2,4.2,1,4.13,1,5,0
3555,8.3,0,8.7,0,8.2,0,8.1,0,2,1
3556,6.6,0,8.1,0,7.5,0,6.8,0,5,1
3557,6.67,0,5.8,2,6.2,0,6.3,0,5,1
3558,5.9,0,5.6,0,5.8,1,6.1,0,5,1
3559,4.2,1,4.6,1,3.8,1,3.1,1,4,0
3560,7.0,0,7.0,0,7.0,0,7.0,0,3,1
3561,3.4,2,4.2,1,4.7,3,4.2,2,5,0
3562,7.2,0,7.1,0,6.11,0,6.67,0,4,1
3563,8.3,0,8.74,0,7.25,0,9.0,0,1,1
3564,8.54,0,7.31,0,6.54,0,8.04,0,3,1
3565,6.2,1,9.0,1,6.3,1,6.8,0,3,1
3566,8.3,0,8.96,0,8.0,0,7.6,0,1,1
3567,6.53,0,6.81,0,7.14,0,7.86,0,3,1
3568,8.43,1,6.2,2,6.8,1,6.5,0,2,1
3569,3.8,2,4.6,1,4.6,1,3.4,1,5,0
3570,4.5,1,3.9,3,3.5,1,4.1,2,5,0
3571,3.8,1,3.4,1,4.1,2,4.3,1,5,0
3572,7.7,0,7.63,0,9.85,0,8.8,0,2,1
3573,7.2,0,8.43,0,6.43,0,6.5,0,5,1
3574,9.0,0,7.02,0,7.41,0,8.1,0,2,1
3575,8.25,0,8.2,0,8.26,0,8.3,0,2,1
3576,4.8,0,7.85,0,7.43,0,7.5,0,2,1
3577,5.67,0,6.81,0,6.6,2,6.5,0,3,1
3578,3.6,2,3.8,2,3.7,2,4.1,3,5,0
3579,9.48,0,9.69,0,8.89,0,8.9,0,1,1
3580,8.2,0,6.2,0,6.8,0,7.2,0,3,1
3581,7.89,1,8.35,2,6.3,1,5.9,0,1,1
3582,3.6,3,4.5,3,3.7,0,4.2,0,3,0
3583,4.2,1,4.1,2,3.6,1,3.4,1,5,0
3584,4.66,4,4.68,1,4.28,1,4.27,0,5,0
3585,7.1,0,7.2,0,6.88,0,6.9,0,3,1
3586,6.89,0,6.8,2,6.2,2,6.9,0,2,1
3587,6.3,0,6.2,0,6.8,0,6.7,0,2,1
3588,5.6,1,5.8,1,5.7,2,6.2,0,1,1
3589,3.9,1,3.4,1,3.8,2,4.6,1,5,0
3590,6.3,0,6.2,0,6.8,0,6.7,0,2,1
3591,3.9,1,3.7,2,4.4,2,4.5,3,5,0
3592,7.74,0,7.5,1,7.73,0,7.8,0,2,1
3593,6.51,0,7.42,0,6.73,0,7.0,0,3,1
3594,7.2,0,7.1,0,6.43,0,7.3,0,5,1
3595,5.6,1,5.8,1,5.7,2,6.2,0,1,1
3596,7.89,0,7.93,0,8.27,0,8.0,0,2,1
3597,3.9,3,3.4,2,4.1,2,4.3,1,5,0
3598,5.6,2,5.8,2,5.8,1,6.2,0,5,1
3599,3.9,3,3.4,2,4.1,2,4.3,1,5,0
3600,8.2,0,7.9,0,9.3,0,9.0,0,3,1
3601,6.6,0,9.13,0,6.54,0,6.7,0,4,1
3602,7.56,0,6.5,0,6.01,0,6.07,0,3,1
3603,6.63,0,6.6,0,6.58,0,6.3,0,1,1
3604,4.9,2,3.5,2,4.7,2,3.1,0,5,0
3605,6.67,0,7.19,0,6.54,0,6.5,0,3,1
3606,5.6,1,5.8,1,5.7,2,6.2,0,1,1
3607,4.7,2,3.2,2,3.8,2,4.9,0,5,0
3608,6.53,0,6.81,0,7.14,0,7.86,0,3,1
3609,8.0,0,8.56,0,7.22,0,7.6,0,1,1
3610,8.67,0,8.12,0,7.98,0,9.18,0,3,1
3611,3.8,3,4.8,3,3.2,2,4.9,1,5,0
3612,8.3,0,8.74,0,7.25,0,9.0,0,1,1
3613,5.7,2,5.85,1,5.6,2,6.0,0,3,1
